item_id,supplier_id,supplier_type,supplier_price,lead_time_days,reliability_score,quality_score,fill_rate,risk_score,capacity_units
HOUSEHOLD_1_283,SUP004,Balanced,1.45,6,84,80,91,27,7000
HOUSEHOLD_1_283,SUP011,Regional,1.55,8,80,80,84,37,5000
HOUSEHOLD_1_175,SUP003,Balanced,4.95,10,84,81,87,20,7000
HOUSEHOLD_1_175,SUP012,Regional,5.25,4,86,76,84,33,5000
HOUSEHOLD_1_175,SUP005,Balanced,5.09,8,88,80,90,24,7000
HOUSEHOLD_1_175,SUP007,Cost,4.08,14,83,76,85,47,12000
FOODS_2_267,SUP003,Balanced,1.97,10,84,81,87,20,7000
FOODS_2_267,SUP012,Regional,2.03,4,86,76,84,33,5000
FOODS_2_267,SUP011,Regional,1.9,8,80,80,84,37,5000
FOODS_2_267,SUP006,Cost,1.74,12,76,76,84,32,12000
HOUSEHOLD_1_124,SUP007,Cost,3.24,14,83,76,85,47,12000
HOUSEHOLD_1_124,SUP011,Regional,4.08,8,80,80,84,37,5000
HOUSEHOLD_1_124,SUP012,Regional,4.27,4,86,76,84,33,5000
HOUSEHOLD_1_124,SUP003,Balanced,4.14,10,84,81,87,20,7000
FOODS_2_024,SUP011,Regional,2.66,8,80,80,84,37,5000
FOODS_2_024,SUP007,Cost,2.13,14,83,76,85,47,12000
FOODS_2_024,SUP008,Cost,1.81,13,78,71,73,31,12000
FOODS_2_024,SUP012,Regional,2.75,4,86,76,84,33,5000
FOODS_2_327,SUP012,Regional,2.08,4,86,76,84,33,5000
FOODS_2_327,SUP006,Cost,1.76,12,76,76,84,32,12000
FOODS_2_327,SUP011,Regional,2.13,8,80,80,84,37,5000
FOODS_2_327,SUP008,Cost,1.44,13,78,71,73,31,12000
FOODS_1_083,SUP012,Regional,2.09,4,86,76,84,33,5000
FOODS_1_083,SUP006,Cost,1.71,12,76,76,84,32,12000
FOODS_1_083,SUP007,Cost,1.6,14,83,76,85,47,12000
FOODS_1_083,SUP011,Regional,2.08,8,80,80,84,37,5000
FOODS_1_112,SUP006,Cost,1.78,12,76,76,84,32,12000
FOODS_1_112,SUP008,Cost,1.53,13,78,71,73,31,12000
FOODS_1_112,SUP011,Regional,2.07,8,80,80,84,37,5000
FOODS_1_112,SUP007,Cost,1.69,14,83,76,85,47,12000
HOUSEHOLD_1_319,SUP011,Regional,2.0,8,80,80,84,37,5000
HOUSEHOLD_1_319,SUP012,Regional,2.11,4,86,76,84,33,5000
HOUSEHOLD_1_319,SUP006,Cost,1.62,12,76,76,84,32,12000
HOUSEHOLD_1_319,SUP008,Cost,1.46,13,78,71,73,31,12000
FOODS_2_192,SUP008,Cost,1.46,13,78,71,73,31,12000
FOODS_2_192,SUP012,Regional,2.18,4,86,76,84,33,5000
FOODS_2_192,SUP007,Cost,1.64,14,83,76,85,47,12000
FOODS_2_192,SUP006,Cost,1.62,12,76,76,84,32,12000
HOUSEHOLD_1_007,SUP006,Cost,1.33,12,76,76,84,32,12000
HOUSEHOLD_1_007,SUP011,Regional,1.47,8,80,80,84,37,5000
HOUSEHOLD_1_007,SUP008,Cost,1.16,13,78,71,73,31,12000
HOUSEHOLD_1_007,SUP012,Regional,1.64,4,86,76,84,33,5000
FOODS_2_116,SUP007,Cost,1.66,14,83,76,85,47,12000
FOODS_2_116,SUP008,Cost,1.48,13,78,71,73,31,12000
FOODS_2_116,SUP012,Regional,2.14,4,86,76,84,33,5000
FOODS_2_116,SUP011,Regional,1.99,8,80,80,84,37,5000
HOUSEHOLD_1_404,SUP006,Cost,2.29,12,76,76,84,32,12000
HOUSEHOLD_1_404,SUP011,Regional,2.63,8,80,80,84,37,5000
HOUSEHOLD_1_404,SUP007,Cost,2.08,14,83,76,85,47,12000
HOUSEHOLD_1_404,SUP012,Regional,2.72,4,86,76,84,33,5000
HOUSEHOLD_1_426,SUP008,Cost,1.94,13,78,71,73,31,12000
HOUSEHOLD_1_426,SUP007,Cost,2.1,14,83,76,85,47,12000
HOUSEHOLD_1_426,SUP012,Regional,2.7,4,86,76,84,33,5000
HOUSEHOLD_1_426,SUP011,Regional,2.65,8,80,80,84,37,5000
HOUSEHOLD_1_004,SUP012,Regional,2.5,4,86,76,84,33,5000
HOUSEHOLD_1_004,SUP006,Cost,2.02,12,76,76,84,32,12000
HOUSEHOLD_1_004,SUP007,Cost,2.08,14,83,76,85,47,12000
HOUSEHOLD_1_004,SUP008,Cost,1.8,13,78,71,73,31,12000
HOUSEHOLD_1_278,SUP008,Cost,4.29,13,78,71,73,31,12000
HOUSEHOLD_1_278,SUP011,Regional,6.1,8,80,80,84,37,5000
HOUSEHOLD_1_278,SUP006,Cost,5.44,12,76,76,84,32,12000
HOUSEHOLD_1_278,SUP007,Cost,5.19,14,83,76,85,47,12000
HOUSEHOLD_1_277,SUP007,Cost,0.82,14,83,76,85,47,12000
HOUSEHOLD_1_277,SUP008,Cost,0.75,13,78,71,73,31,12000
HOUSEHOLD_1_277,SUP011,Regional,0.99,8,80,80,84,37,5000
HOUSEHOLD_1_277,SUP006,Cost,0.81,12,76,76,84,32,12000
HOUSEHOLD_1_350,SUP011,Regional,2.91,8,80,80,84,37,5000
HOUSEHOLD_1_350,SUP012,Regional,2.82,4,86,76,84,33,5000
HOUSEHOLD_1_350,SUP007,Cost,2.35,14,83,76,85,47,12000
HOUSEHOLD_1_350,SUP006,Cost,2.28,12,76,76,84,32,12000
FOODS_2_053,SUP012,Regional,7.93,4,86,76,84,33,5000
FOODS_2_053,SUP006,Cost,6.56,12,76,76,84,32,12000
FOODS_2_053,SUP008,Cost,5.45,13,78,71,73,31,12000
FOODS_2_053,SUP007,Cost,6.18,14,83,76,85,47,12000
FOODS_1_201,SUP011,Regional,2.3,8,80,80,84,37,5000
FOODS_1_201,SUP012,Regional,2.46,4,86,76,84,33,5000
FOODS_1_201,SUP006,Cost,1.87,12,76,76,84,32,12000
FOODS_1_201,SUP007,Cost,1.83,14,83,76,85,47,12000
FOODS_2_391,SUP012,Regional,2.14,4,86,76,84,33,5000
FOODS_2_391,SUP007,Cost,1.67,14,83,76,85,47,12000
FOODS_2_391,SUP008,Cost,1.53,13,78,71,73,31,12000
FOODS_2_391,SUP006,Cost,1.85,12,76,76,84,32,12000
HOUSEHOLD_1_028,SUP011,Regional,2.9,8,80,80,84,37,5000
HOUSEHOLD_1_028,SUP008,Cost,2.06,13,78,71,73,31,12000
HOUSEHOLD_1_028,SUP012,Regional,2.98,4,86,76,84,33,5000
HOUSEHOLD_1_028,SUP007,Cost,2.35,14,83,76,85,47,12000
HOUSEHOLD_1_234,SUP007,Cost,0.81,14,83,76,85,47,12000
HOUSEHOLD_1_234,SUP008,Cost,0.71,13,78,71,73,31,12000
HOUSEHOLD_1_234,SUP011,Regional,0.99,8,80,80,84,37,5000
HOUSEHOLD_1_234,SUP012,Regional,1.02,4,86,76,84,33,5000
HOUSEHOLD_1_458,SUP008,Cost,1.92,13,78,71,73,31,12000
HOUSEHOLD_1_458,SUP007,Cost,1.97,14,83,76,85,47,12000
HOUSEHOLD_1_458,SUP011,Regional,2.58,8,80,80,84,37,5000
HOUSEHOLD_1_458,SUP012,Regional,2.74,4,86,76,84,33,5000
HOUSEHOLD_1_479,SUP011,Regional,7.6,8,80,80,84,37,5000
HOUSEHOLD_1_479,SUP012,Regional,7.91,4,86,76,84,33,5000
HOUSEHOLD_1_479,SUP008,Cost,5.62,13,78,71,73,31,12000
HOUSEHOLD_1_479,SUP007,Cost,6.05,14,83,76,85,47,12000
HOUSEHOLD_1_232,SUP007,Cost,3.54,14,83,76,85,47,12000
HOUSEHOLD_1_232,SUP008,Cost,3.01,13,78,71,73,31,12000
HOUSEHOLD_1_232,SUP011,Regional,4.16,8,80,80,84,37,5000
HOUSEHOLD_1_232,SUP012,Regional,4.5,4,86,76,84,33,5000
HOUSEHOLD_1_439,SUP011,Regional,1.01,8,80,80,84,37,5000
HOUSEHOLD_1_439,SUP007,Cost,0.86,14,83,76,85,47,12000
HOUSEHOLD_1_439,SUP012,Regional,1.01,4,86,76,84,33,5000
HOUSEHOLD_1_439,SUP008,Cost,0.72,13,78,71,73,31,12000
HOUSEHOLD_1_397,SUP012,Regional,3.1,4,86,76,84,33,5000
HOUSEHOLD_1_397,SUP007,Cost,2.37,14,83,76,85,47,12000
HOUSEHOLD_1_397,SUP008,Cost,2.04,13,78,71,73,31,12000
HOUSEHOLD_1_397,SUP011,Regional,2.86,8,80,80,84,37,5000
HOUSEHOLD_1_425,SUP008,Cost,1.55,13,78,71,73,31,12000
HOUSEHOLD_1_425,SUP011,Regional,2.04,8,80,80,84,37,5000
HOUSEHOLD_1_425,SUP007,Cost,1.71,14,83,76,85,47,12000
HOUSEHOLD_1_425,SUP012,Regional,2.02,4,86,76,84,33,5000
HOUSEHOLD_1_198,SUP007,Cost,0.83,14,83,76,85,47,12000
HOUSEHOLD_1_198,SUP006,Cost,0.86,12,76,76,84,32,12000
HOUSEHOLD_1_198,SUP011,Regional,0.95,8,80,80,84,37,5000
HOUSEHOLD_1_198,SUP008,Cost,0.72,13,78,71,73,31,12000
FOODS_2_399,SUP012,Regional,2.21,4,86,76,84,33,5000
FOODS_2_399,SUP008,Cost,1.54,13,78,71,73,31,12000
FOODS_2_399,SUP006,Cost,1.83,12,76,76,84,32,12000
FOODS_2_399,SUP007,Cost,1.69,14,83,76,85,47,12000
FOODS_1_037,SUP007,Cost,2.85,14,83,76,85,47,12000
FOODS_1_037,SUP011,Regional,3.53,8,80,80,84,37,5000
FOODS_1_037,SUP006,Cost,3.02,12,76,76,84,32,12000
FOODS_1_037,SUP012,Regional,3.84,4,86,76,84,33,5000
FOODS_1_139,SUP006,Cost,0.82,12,76,76,84,32,12000
FOODS_1_139,SUP008,Cost,0.71,13,78,71,73,31,12000
FOODS_1_139,SUP011,Regional,0.96,8,80,80,84,37,5000
FOODS_1_139,SUP007,Cost,0.8,14,83,76,85,47,12000
HOUSEHOLD_1_508,SUP012,Regional,5.04,4,86,76,84,33,5000
HOUSEHOLD_1_508,SUP011,Regional,4.97,8,80,80,84,37,5000
HOUSEHOLD_1_508,SUP007,Cost,3.95,14,83,76,85,47,12000
HOUSEHOLD_1_508,SUP006,Cost,4.03,12,76,76,84,32,12000
FOODS_1_044,SUP007,Cost,2.35,14,83,76,85,47,12000
FOODS_1_044,SUP006,Cost,2.51,12,76,76,84,32,12000
FOODS_1_044,SUP012,Regional,3.28,4,86,76,84,33,5000
FOODS_1_044,SUP008,Cost,2.27,13,78,71,73,31,12000
FOODS_2_021,SUP011,Regional,0.98,8,80,80,84,37,5000
FOODS_2_021,SUP007,Cost,0.8,14,83,76,85,47,12000
FOODS_2_021,SUP012,Regional,1.0,4,86,76,84,33,5000
FOODS_2_021,SUP008,Cost,0.72,13,78,71,73,31,12000
FOODS_1_120,SUP011,Regional,1.98,8,80,80,84,37,5000
FOODS_1_120,SUP008,Cost,1.42,13,78,71,73,31,12000
FOODS_1_120,SUP007,Cost,1.61,14,83,76,85,47,12000
FOODS_1_120,SUP012,Regional,2.08,4,86,76,84,33,5000
FOODS_2_051,SUP007,Cost,2.02,14,83,76,85,47,12000
FOODS_2_051,SUP012,Regional,2.8,4,86,76,84,33,5000
FOODS_2_051,SUP006,Cost,2.06,12,76,76,84,32,12000
FOODS_2_051,SUP008,Cost,1.86,13,78,71,73,31,12000
FOODS_2_138,SUP008,Cost,1.42,13,78,71,73,31,12000
FOODS_2_138,SUP007,Cost,1.55,14,83,76,85,47,12000
FOODS_2_138,SUP006,Cost,1.65,12,76,76,84,32,12000
FOODS_2_138,SUP012,Regional,1.99,4,86,76,84,33,5000
HOUSEHOLD_1_522,SUP011,Regional,1.79,8,80,80,84,37,5000
HOUSEHOLD_1_522,SUP007,Cost,1.51,14,83,76,85,47,12000
HOUSEHOLD_1_522,SUP008,Cost,1.34,13,78,71,73,31,12000
HOUSEHOLD_1_522,SUP012,Regional,1.84,4,86,76,84,33,5000
FOODS_1_127,SUP011,Regional,2.04,8,80,80,84,37,5000
FOODS_1_127,SUP006,Cost,1.88,12,76,76,84,32,12000
FOODS_1_127,SUP012,Regional,2.27,4,86,76,84,33,5000
FOODS_1_127,SUP007,Cost,1.82,14,83,76,85,47,12000
HOUSEHOLD_1_083,SUP012,Regional,1.07,4,86,76,84,33,5000
HOUSEHOLD_1_083,SUP008,Cost,0.71,13,78,71,73,31,12000
HOUSEHOLD_1_083,SUP006,Cost,0.84,12,76,76,84,32,12000
HOUSEHOLD_1_083,SUP007,Cost,0.78,14,83,76,85,47,12000
FOODS_2_283,SUP007,Cost,1.21,14,83,76,85,47,12000
FOODS_2_283,SUP006,Cost,1.21,12,76,76,84,32,12000
FOODS_2_283,SUP011,Regional,1.41,8,80,80,84,37,5000
FOODS_2_283,SUP012,Regional,1.56,4,86,76,84,33,5000
FOODS_2_189,SUP006,Cost,2.23,12,76,76,84,32,12000
FOODS_2_189,SUP011,Regional,2.52,8,80,80,84,37,5000
FOODS_2_189,SUP012,Regional,2.64,4,86,76,84,33,5000
FOODS_2_189,SUP008,Cost,1.96,13,78,71,73,31,12000
FOODS_2_294,SUP011,Regional,1.04,8,80,80,84,37,5000
FOODS_2_294,SUP008,Cost,0.82,13,78,71,73,31,12000
FOODS_2_294,SUP007,Cost,0.89,14,83,76,85,47,12000
FOODS_2_294,SUP006,Cost,0.94,12,76,76,84,32,12000
HOUSEHOLD_1_337,SUP007,Cost,4.37,14,83,76,85,47,12000
HOUSEHOLD_1_337,SUP008,Cost,3.7,13,78,71,73,31,12000
HOUSEHOLD_1_337,SUP011,Regional,4.98,8,80,80,84,37,5000
HOUSEHOLD_1_337,SUP012,Regional,5.28,4,86,76,84,33,5000
FOODS_1_167,SUP007,Cost,4.09,14,83,76,85,47,12000
FOODS_1_167,SUP008,Cost,3.66,13,78,71,73,31,12000
FOODS_1_167,SUP012,Regional,5.36,4,86,76,84,33,5000
FOODS_1_167,SUP006,Cost,4.34,12,76,76,84,32,12000
FOODS_2_220,SUP006,Cost,1.72,12,76,76,84,32,12000
FOODS_2_220,SUP011,Regional,2.0,8,80,80,84,37,5000
FOODS_2_220,SUP007,Cost,1.63,14,83,76,85,47,12000
FOODS_2_220,SUP012,Regional,2.16,4,86,76,84,33,5000
FOODS_1_208,SUP007,Cost,1.63,14,83,76,85,47,12000
FOODS_1_208,SUP012,Regional,2.01,4,86,76,84,33,5000
FOODS_1_208,SUP008,Cost,1.47,13,78,71,73,31,12000
FOODS_1_208,SUP006,Cost,1.76,12,76,76,84,32,12000
HOUSEHOLD_1_528,SUP011,Regional,2.92,8,80,80,84,37,5000
HOUSEHOLD_1_528,SUP006,Cost,2.65,12,76,76,84,32,12000
HOUSEHOLD_1_528,SUP007,Cost,2.55,14,83,76,85,47,12000
HOUSEHOLD_1_528,SUP008,Cost,2.19,13,78,71,73,31,12000
HOUSEHOLD_1_017,SUP008,Cost,3.61,13,78,71,73,31,12000
HOUSEHOLD_1_017,SUP012,Regional,5.28,4,86,76,84,33,5000
HOUSEHOLD_1_017,SUP007,Cost,3.96,14,83,76,85,47,12000
HOUSEHOLD_1_017,SUP011,Regional,5.0,8,80,80,84,37,5000
FOODS_1_027,SUP012,Regional,2.18,4,86,76,84,33,5000
FOODS_1_027,SUP006,Cost,1.74,12,76,76,84,32,12000
FOODS_1_027,SUP008,Cost,1.48,13,78,71,73,31,12000
FOODS_1_027,SUP007,Cost,1.63,14,83,76,85,47,12000
FOODS_2_146,SUP008,Cost,1.51,13,78,71,73,31,12000
FOODS_2_146,SUP012,Regional,2.03,4,86,76,84,33,5000
FOODS_2_146,SUP006,Cost,1.74,12,76,76,84,32,12000
FOODS_2_146,SUP007,Cost,1.6,14,83,76,85,47,12000
FOODS_2_340,SUP008,Cost,2.34,13,78,71,73,31,12000
FOODS_2_340,SUP006,Cost,2.59,12,76,76,84,32,12000
FOODS_2_340,SUP012,Regional,3.08,4,86,76,84,33,5000
FOODS_2_340,SUP011,Regional,3.1,8,80,80,84,37,5000
HOUSEHOLD_1_251,SUP008,Cost,1.45,13,78,71,73,31,12000
HOUSEHOLD_1_251,SUP006,Cost,1.76,12,76,76,84,32,12000
HOUSEHOLD_1_251,SUP012,Regional,2.11,4,86,76,84,33,5000
HOUSEHOLD_1_251,SUP011,Regional,2.01,8,80,80,84,37,5000
FOODS_1_184,SUP011,Regional,1.05,8,80,80,84,37,5000
FOODS_1_184,SUP012,Regional,1.13,4,86,76,84,33,5000
FOODS_1_184,SUP007,Cost,0.83,14,83,76,85,47,12000
FOODS_1_184,SUP008,Cost,0.78,13,78,71,73,31,12000
FOODS_2_356,SUP007,Cost,2.04,14,83,76,85,47,12000
FOODS_2_356,SUP012,Regional,2.59,4,86,76,84,33,5000
FOODS_2_356,SUP006,Cost,2.25,12,76,76,84,32,12000
FOODS_2_356,SUP008,Cost,1.87,13,78,71,73,31,12000
FOODS_2_174,SUP007,Cost,2.43,14,83,76,85,47,12000
FOODS_2_174,SUP011,Regional,2.81,8,80,80,84,37,5000
FOODS_2_174,SUP008,Cost,2.1,13,78,71,73,31,12000
FOODS_2_174,SUP012,Regional,3.04,4,86,76,84,33,5000
FOODS_2_297,SUP008,Cost,2.58,13,78,71,73,31,12000
FOODS_2_297,SUP006,Cost,3.24,12,76,76,84,32,12000
FOODS_2_297,SUP012,Regional,3.9,4,86,76,84,33,5000
FOODS_2_297,SUP011,Regional,3.7,8,80,80,84,37,5000
HOUSEHOLD_1_353,SUP008,Cost,2.53,13,78,71,73,31,12000
HOUSEHOLD_1_353,SUP006,Cost,2.9,12,76,76,84,32,12000
HOUSEHOLD_1_353,SUP007,Cost,3.02,14,83,76,85,47,12000
HOUSEHOLD_1_353,SUP011,Regional,3.32,8,80,80,84,37,5000
FOODS_2_003,SUP012,Regional,2.34,4,86,76,84,33,5000
FOODS_2_003,SUP006,Cost,1.87,12,76,76,84,32,12000
FOODS_2_003,SUP011,Regional,2.19,8,80,80,84,37,5000
FOODS_2_003,SUP007,Cost,1.87,14,83,76,85,47,12000
FOODS_2_218,SUP007,Cost,3.13,14,83,76,85,47,12000
FOODS_2_218,SUP011,Regional,4.15,8,80,80,84,37,5000
FOODS_2_218,SUP008,Cost,3.05,13,78,71,73,31,12000
FOODS_2_218,SUP006,Cost,3.51,12,76,76,84,32,12000
FOODS_1_013,SUP012,Regional,1.55,4,86,76,84,33,5000
FOODS_1_013,SUP007,Cost,1.25,14,83,76,85,47,12000
FOODS_1_013,SUP008,Cost,1.15,13,78,71,73,31,12000
FOODS_1_013,SUP011,Regional,1.49,8,80,80,84,37,5000
FOODS_1_134,SUP006,Cost,1.69,12,76,76,84,32,12000
FOODS_1_134,SUP012,Regional,2.15,4,86,76,84,33,5000
FOODS_1_134,SUP008,Cost,1.51,13,78,71,73,31,12000
FOODS_1_134,SUP007,Cost,1.68,14,83,76,85,47,12000
FOODS_1_028,SUP012,Regional,3.16,4,86,76,84,33,5000
FOODS_1_028,SUP008,Cost,2.16,13,78,71,73,31,12000
FOODS_1_028,SUP011,Regional,2.84,8,80,80,84,37,5000
FOODS_1_028,SUP006,Cost,2.54,12,76,76,84,32,12000
FOODS_2_092,SUP006,Cost,3.01,12,76,76,84,32,12000
FOODS_2_092,SUP008,Cost,2.77,13,78,71,73,31,12000
FOODS_2_092,SUP012,Regional,3.95,4,86,76,84,33,5000
FOODS_2_092,SUP011,Regional,3.54,8,80,80,84,37,5000
FOODS_2_245,SUP006,Cost,2.53,12,76,76,84,32,12000
FOODS_2_245,SUP012,Regional,3.1,4,86,76,84,33,5000
FOODS_2_245,SUP011,Regional,2.95,8,80,80,84,37,5000
FOODS_2_245,SUP008,Cost,2.14,13,78,71,73,31,12000
HOUSEHOLD_1_372,SUP007,Cost,1.68,14,83,76,85,47,12000
HOUSEHOLD_1_372,SUP011,Regional,2.09,8,80,80,84,37,5000
HOUSEHOLD_1_372,SUP006,Cost,1.73,12,76,76,84,32,12000
HOUSEHOLD_1_372,SUP008,Cost,1.46,13,78,71,73,31,12000
HOUSEHOLD_1_101,SUP008,Cost,1.85,13,78,71,73,31,12000
HOUSEHOLD_1_101,SUP011,Regional,2.4,8,80,80,84,37,5000
HOUSEHOLD_1_101,SUP007,Cost,1.98,14,83,76,85,47,12000
HOUSEHOLD_1_101,SUP012,Regional,2.58,4,86,76,84,33,5000
FOODS_1_158,SUP006,Cost,4.02,12,76,76,84,32,12000
FOODS_1_158,SUP008,Cost,3.41,13,78,71,73,31,12000
FOODS_1_158,SUP007,Cost,3.83,14,83,76,85,47,12000
FOODS_1_158,SUP012,Regional,4.91,4,86,76,84,33,5000
HOUSEHOLD_1_147,SUP007,Cost,0.86,14,83,76,85,47,12000
HOUSEHOLD_1_147,SUP012,Regional,1.06,4,86,76,84,33,5000
HOUSEHOLD_1_147,SUP008,Cost,0.72,13,78,71,73,31,12000
HOUSEHOLD_1_147,SUP006,Cost,0.9,12,76,76,84,32,12000
HOUSEHOLD_1_008,SUP012,Regional,6.05,4,86,76,84,33,5000
HOUSEHOLD_1_008,SUP006,Cost,4.66,12,76,76,84,32,12000
HOUSEHOLD_1_008,SUP011,Regional,5.27,8,80,80,84,37,5000
HOUSEHOLD_1_008,SUP008,Cost,4.12,13,78,71,73,31,12000
FOODS_2_289,SUP006,Cost,2.26,12,76,76,84,32,12000
FOODS_2_289,SUP008,Cost,1.9,13,78,71,73,31,12000
FOODS_2_289,SUP011,Regional,2.53,8,80,80,84,37,5000
FOODS_2_289,SUP012,Regional,2.65,4,86,76,84,33,5000
FOODS_2_237,SUP008,Cost,1.81,13,78,71,73,31,12000
FOODS_2_237,SUP007,Cost,2.07,14,83,76,85,47,12000
FOODS_2_237,SUP012,Regional,2.64,4,86,76,84,33,5000
FOODS_2_237,SUP006,Cost,2.24,12,76,76,84,32,12000
FOODS_2_225,SUP008,Cost,1.97,13,78,71,73,31,12000
FOODS_2_225,SUP006,Cost,2.15,12,76,76,84,32,12000
FOODS_2_225,SUP007,Cost,2.07,14,83,76,85,47,12000
FOODS_2_225,SUP012,Regional,2.82,4,86,76,84,33,5000
FOODS_1_146,SUP012,Regional,2.31,4,86,76,84,33,5000
FOODS_1_146,SUP007,Cost,1.89,14,83,76,85,47,12000
FOODS_1_146,SUP011,Regional,2.37,8,80,80,84,37,5000
FOODS_1_146,SUP006,Cost,2.01,12,76,76,84,32,12000
FOODS_2_177,SUP012,Regional,3.63,4,86,76,84,33,5000
FOODS_2_177,SUP006,Cost,2.9,12,76,76,84,32,12000
FOODS_2_177,SUP011,Regional,3.49,8,80,80,84,37,5000
FOODS_2_177,SUP008,Cost,2.54,13,78,71,73,31,12000
HOUSEHOLD_1_215,SUP007,Cost,1.84,14,83,76,85,47,12000
HOUSEHOLD_1_215,SUP012,Regional,2.32,4,86,76,84,33,5000
HOUSEHOLD_1_215,SUP008,Cost,1.73,13,78,71,73,31,12000
HOUSEHOLD_1_215,SUP011,Regional,2.3,8,80,80,84,37,5000
FOODS_1_113,SUP008,Cost,0.77,13,78,71,73,31,12000
FOODS_1_113,SUP012,Regional,1.06,4,86,76,84,33,5000
FOODS_1_113,SUP011,Regional,0.99,8,80,80,84,37,5000
FOODS_1_113,SUP006,Cost,0.85,12,76,76,84,32,12000
FOODS_2_058,SUP008,Cost,3.76,13,78,71,73,31,12000
FOODS_2_058,SUP006,Cost,4.2,12,76,76,84,32,12000
FOODS_2_058,SUP012,Regional,5.61,4,86,76,84,33,5000
FOODS_2_058,SUP011,Regional,5.09,8,80,80,84,37,5000
FOODS_2_257,SUP006,Cost,0.84,12,76,76,84,32,12000
FOODS_2_257,SUP007,Cost,0.85,14,83,76,85,47,12000
FOODS_2_257,SUP008,Cost,0.75,13,78,71,73,31,12000
FOODS_2_257,SUP011,Regional,1.05,8,80,80,84,37,5000
HOUSEHOLD_1_430,SUP007,Cost,0.82,14,83,76,85,47,12000
HOUSEHOLD_1_430,SUP008,Cost,0.72,13,78,71,73,31,12000
HOUSEHOLD_1_430,SUP012,Regional,1.01,4,86,76,84,33,5000
HOUSEHOLD_1_430,SUP011,Regional,1.0,8,80,80,84,37,5000
FOODS_2_385,SUP006,Cost,2.06,12,76,76,84,32,12000
FOODS_2_385,SUP011,Regional,2.56,8,80,80,84,37,5000
FOODS_2_385,SUP012,Regional,2.67,4,86,76,84,33,5000
FOODS_2_385,SUP008,Cost,1.88,13,78,71,73,31,12000
HOUSEHOLD_1_247,SUP007,Cost,0.83,14,83,76,85,47,12000
HOUSEHOLD_1_247,SUP006,Cost,0.87,12,76,76,84,32,12000
HOUSEHOLD_1_247,SUP008,Cost,0.75,13,78,71,73,31,12000
HOUSEHOLD_1_247,SUP011,Regional,0.99,8,80,80,84,37,5000
FOODS_2_125,SUP008,Cost,1.94,13,78,71,73,31,12000
FOODS_2_125,SUP006,Cost,2.23,12,76,76,84,32,12000
FOODS_2_125,SUP011,Regional,2.52,8,80,80,84,37,5000
FOODS_2_125,SUP007,Cost,2.11,14,83,76,85,47,12000
FOODS_2_107,SUP012,Regional,2.17,4,86,76,84,33,5000
FOODS_2_107,SUP011,Regional,2.07,8,80,80,84,37,5000
FOODS_2_107,SUP006,Cost,1.78,12,76,76,84,32,12000
FOODS_2_107,SUP008,Cost,1.45,13,78,71,73,31,12000
FOODS_2_108,SUP011,Regional,3.19,8,80,80,84,37,5000
FOODS_2_108,SUP012,Regional,3.52,4,86,76,84,33,5000
FOODS_2_108,SUP007,Cost,2.66,14,83,76,85,47,12000
FOODS_2_108,SUP006,Cost,2.7,12,76,76,84,32,12000
HOUSEHOLD_1_114,SUP012,Regional,1.01,4,86,76,84,33,5000
HOUSEHOLD_1_114,SUP008,Cost,0.7,13,78,71,73,31,12000
HOUSEHOLD_1_114,SUP007,Cost,0.84,14,83,76,85,47,12000
HOUSEHOLD_1_114,SUP011,Regional,1.01,8,80,80,84,37,5000
FOODS_1_066,SUP008,Cost,0.97,13,78,71,73,31,12000
FOODS_1_066,SUP011,Regional,1.35,8,80,80,84,37,5000
FOODS_1_066,SUP012,Regional,1.51,4,86,76,84,33,5000
FOODS_1_066,SUP006,Cost,1.18,12,76,76,84,32,12000
FOODS_1_032,SUP012,Regional,1.0,4,86,76,84,33,5000
FOODS_1_032,SUP008,Cost,0.72,13,78,71,73,31,12000
FOODS_1_032,SUP007,Cost,0.84,14,83,76,85,47,12000
FOODS_1_032,SUP006,Cost,0.89,12,76,76,84,32,12000
HOUSEHOLD_1_295,SUP011,Regional,3.11,8,80,80,84,37,5000
HOUSEHOLD_1_295,SUP007,Cost,2.57,14,83,76,85,47,12000
HOUSEHOLD_1_295,SUP012,Regional,3.2,4,86,76,84,33,5000
HOUSEHOLD_1_295,SUP006,Cost,2.56,12,76,76,84,32,12000
HOUSEHOLD_1_025,SUP007,Cost,2.44,14,83,76,85,47,12000
HOUSEHOLD_1_025,SUP006,Cost,2.52,12,76,76,84,32,12000
HOUSEHOLD_1_025,SUP008,Cost,2.24,13,78,71,73,31,12000
HOUSEHOLD_1_025,SUP012,Regional,3.29,4,86,76,84,33,5000
FOODS_2_330,SUP006,Cost,3.78,12,76,76,84,32,12000
FOODS_2_330,SUP008,Cost,3.23,13,78,71,73,31,12000
FOODS_2_330,SUP012,Regional,4.73,4,86,76,84,33,5000
FOODS_2_330,SUP007,Cost,3.52,14,83,76,85,47,12000
HOUSEHOLD_1_305,SUP012,Regional,3.12,4,86,76,84,33,5000
HOUSEHOLD_1_305,SUP008,Cost,2.17,13,78,71,73,31,12000
HOUSEHOLD_1_305,SUP006,Cost,2.49,12,76,76,84,32,12000
HOUSEHOLD_1_305,SUP007,Cost,2.53,14,83,76,85,47,12000
FOODS_1_017,SUP012,Regional,2.3,4,86,76,84,33,5000
FOODS_1_017,SUP011,Regional,2.31,8,80,80,84,37,5000
